label,12_c_200_p
time_s,envelope_detrended
0.000000000,-0.300134
0.000113379,-0.295557
0.000226757,-0.290995
0.000340136,-0.286449
0.000453515,-0.281918
0.000566893,-0.277411
0.000680272,-0.272919
0.000793651,-0.268451
0.000907029,-0.264001
0.001020408,-0.259574
0.001133787,-0.255173
0.001247166,-0.250793
0.001360544,-0.246439
0.001473923,-0.242111
0.001587302,-0.237809
0.001700680,-0.233533
0.001814059,-0.229285
0.001927438,-0.225066
0.002040816,-0.220875
0.002154195,-0.216713
0.002267574,-0.212582
0.002380952,-0.208482
0.002494331,-0.204411
0.002607710,-0.200374
0.002721088,-0.196365
0.002834467,-0.192389
0.002947846,-0.188445
0.003061224,-0.184535
0.003174603,-0.180655
0.003287982,-0.176807
0.003401361,-0.172996
0.003514739,-0.169215
0.003628118,-0.165468
0.003741497,-0.161757
0.003854875,-0.158078
0.003968254,-0.154435
0.004081633,-0.150825
0.004195011,-0.147249
0.004308390,-0.143707
0.004421769,-0.140202
0.004535147,-0.136732
0.004648526,-0.133297
0.004761905,-0.129897
0.004875283,-0.126534
0.004988662,-0.123205
0.005102041,-0.119914
0.005215420,-0.116658
0.005328798,-0.113440
0.005442177,-0.110259
0.005555556,-0.107113
0.005668934,-0.104005
0.005782313,-0.100935
0.005895692,-0.097901
0.006009070,-0.094904
0.006122449,-0.091945
0.006235828,-0.089023
0.006349206,-0.086138
0.006462585,-0.083288
0.006575964,-0.080478
0.006689342,-0.077703
0.006802721,-0.074966
0.006916100,-0.072264
0.007029478,-0.069599
0.007142857,-0.066970
0.007256236,-0.064374
0.007369615,-0.061816
0.007482993,-0.059293
0.007596372,-0.056804
0.007709751,-0.054349
0.007823129,-0.051927
0.007936508,-0.049540
0.008049887,-0.047186
0.008163265,-0.044865
0.008276644,-0.042574
0.008390023,-0.040318
0.008503401,-0.038091
0.008616780,-0.035896
0.008730159,-0.033729
0.008843537,-0.031595
0.008956916,-0.029490
0.009070295,-0.027414
0.009183673,-0.025366
0.009297052,-0.023349
0.009410431,-0.021358
0.009523810,-0.019399
0.009637188,-0.017465
0.009750567,-0.015560
0.009863946,-0.013680
0.009977324,-0.011827
0.010090703,-0.010002
0.010204082,-0.008201
0.010317460,-0.006428
0.010430839,-0.004681
0.010544218,-0.002960
0.010657596,-0.001262
0.010770975,0.000409
0.010884354,0.002058
0.010997732,0.003680
0.011111111,0.005279
0.011224490,0.006855
0.011337868,0.008407
0.011451247,0.009933
0.011564626,0.011439
0.011678005,0.012921
0.011791383,0.014378
0.011904762,0.015813
0.012018141,0.017228
0.012131519,0.018620
0.012244898,0.019988
0.012358277,0.021335
0.012471655,0.022662
0.012585034,0.023967
0.012698413,0.025250
0.012811791,0.026514
0.012925170,0.027755
0.013038549,0.028978
0.013151927,0.030183
0.013265306,0.031366
0.013378685,0.032530
0.013492063,0.033677
0.013605442,0.034804
0.013718821,0.035915
0.013832200,0.037006
0.013945578,0.038083
0.014058957,0.039140
0.014172336,0.040183
0.014285714,0.041212
0.014399093,0.042224
0.014512472,0.043221
0.014625850,0.044205
0.014739229,0.045174
0.014852608,0.046132
0.014965986,0.047074
0.015079365,0.048006
0.015192744,0.048925
0.015306122,0.049834
0.015419501,0.050732
0.015532880,0.051618
0.015646259,0.052493
0.015759637,0.053357
0.015873016,0.054214
0.015986395,0.055060
0.016099773,0.055899
0.016213152,0.056727
0.016326531,0.057547
0.016439909,0.058360
0.016553288,0.059165
0.016666667,0.059962
0.016780045,0.060751
0.016893424,0.061532
0.017006803,0.062309
0.017120181,0.063074
0.017233560,0.063835
0.017346939,0.064590
0.017460317,0.065338
0.017573696,0.066078
0.017687075,0.066812
0.017800454,0.067542
0.017913832,0.068263
0.018027211,0.068982
0.018140590,0.069694
0.018253968,0.070402
0.018367347,0.071103
0.018480726,0.071801
0.018594104,0.072494
0.018707483,0.073182
0.018820862,0.073864
0.018934240,0.074544
0.019047619,0.075222
0.019160998,0.075894
0.019274376,0.076563
0.019387755,0.077230
0.019501134,0.077892
0.019614512,0.078554
0.019727891,0.079213
0.019841270,0.079869
0.019954649,0.080523
0.020068027,0.081177
0.020181406,0.081828
0.020294785,0.082477
0.020408163,0.083123
0.020521542,0.083769
0.020634921,0.084415
0.020748299,0.085055
0.020861678,0.085696
0.020975057,0.086337
0.021088435,0.086972
0.021201814,0.087608
0.021315193,0.088241
0.021428571,0.088871
0.021541950,0.089499
0.021655329,0.090124
0.021768707,0.090746
0.021882086,0.091363
0.021995465,0.091978
0.022108844,0.092590
0.022222222,0.093197
0.022335601,0.093798
0.022448980,0.094397
0.022562358,0.094991
0.022675737,0.095580
0.022789116,0.096161
0.022902494,0.096739
0.023015873,0.097312
0.023129252,0.097877
0.023242630,0.098437
0.023356009,0.098992
0.023469388,0.099539
0.023582766,0.100081
0.023696145,0.100615
0.023809524,0.101141
0.023922902,0.101662
0.024036281,0.102175
0.024149660,0.102681
0.024263039,0.103178
0.024376417,0.103671
0.024489796,0.104155
0.024603175,0.104635
0.024716553,0.105104
0.024829932,0.105568
0.024943311,0.106024
0.025056689,0.106475
0.025170068,0.106915
0.025283447,0.107353
0.025396825,0.107780
0.025510204,0.108203
0.025623583,0.108620
0.025736961,0.109029
