label,3_u1_80_p
time_s,envelope_detrended
0.000000000,0.657314
0.000113379,0.647305
0.000226757,0.637296
0.000340136,0.627290
0.000453515,0.617289
0.000566893,0.607296
0.000680272,0.597310
0.000793651,0.587336
0.000907029,0.577374
0.001020408,0.567425
0.001133787,0.557493
0.001247166,0.547578
0.001360544,0.537683
0.001473923,0.527808
0.001587302,0.517955
0.001700680,0.508127
0.001814059,0.498324
0.001927438,0.488548
0.002040816,0.478801
0.002154195,0.469083
0.002267574,0.459396
0.002380952,0.449742
0.002494331,0.440121
0.002607710,0.430536
0.002721088,0.420986
0.002834467,0.411475
0.002947846,0.402001
0.003061224,0.392568
0.003174603,0.383176
0.003287982,0.373825
0.003401361,0.364518
0.003514739,0.355254
0.003628118,0.346035
0.003741497,0.336863
0.003854875,0.327738
0.003968254,0.318660
0.004081633,0.309631
0.004195011,0.300652
0.004308390,0.291723
0.004421769,0.282845
0.004535147,0.274020
0.004648526,0.265247
0.004761905,0.256527
0.004875283,0.247862
0.004988662,0.239251
0.005102041,0.230696
0.005215420,0.222197
0.005328798,0.213755
0.005442177,0.205370
0.005555556,0.197043
0.005668934,0.188774
0.005782313,0.180564
0.005895692,0.172414
0.006009070,0.164323
0.006122449,0.156293
0.006235828,0.148323
0.006349206,0.140414
0.006462585,0.132567
0.006575964,0.124782
0.006689342,0.117059
0.006802721,0.109398
0.006916100,0.101800
0.007029478,0.094266
0.007142857,0.086794
0.007256236,0.079387
0.007369615,0.072043
0.007482993,0.064763
0.007596372,0.057548
0.007709751,0.050397
0.007823129,0.043311
0.007936508,0.036289
0.008049887,0.029333
0.008163265,0.022441
0.008276644,0.015615
0.008390023,0.008854
0.008503401,0.002158
0.008616780,-0.004472
0.008730159,-0.011037
0.008843537,-0.017536
0.008956916,-0.023970
0.009070295,-0.030338
0.009183673,-0.036640
0.009297052,-0.042877
0.009410431,-0.049048
0.009523810,-0.055154
0.009637188,-0.061194
0.009750567,-0.067169
0.009863946,-0.073079
0.009977324,-0.078923
0.010090703,-0.084702
0.010204082,-0.090416
0.010317460,-0.096065
0.010430839,-0.101649
0.010544218,-0.107168
0.010657596,-0.112623
0.010770975,-0.118013
0.010884354,-0.123339
