label,3_u1_100_p
time_s,envelope_detrended
0.000000000,0.165496
0.000113379,0.159875
0.000226757,0.154255
0.000340136,0.148639
0.000453515,0.143026
0.000566893,0.137419
0.000680272,0.131818
0.000793651,0.126224
0.000907029,0.120638
0.001020408,0.115062
0.001133787,0.109496
0.001247166,0.103942
0.001360544,0.098400
0.001473923,0.092871
0.001587302,0.087356
0.001700680,0.081856
0.001814059,0.076372
0.001927438,0.070905
0.002040816,0.065455
0.002154195,0.060024
0.002267574,0.054611
0.002380952,0.049219
0.002494331,0.043847
0.002607710,0.038497
0.002721088,0.033169
0.002834467,0.027863
0.002947846,0.022581
0.003061224,0.017323
0.003174603,0.012090
0.003287982,0.006882
0.003401361,0.001700
0.003514739,-0.003456
0.003628118,-0.008584
0.003741497,-0.013684
0.003854875,-0.018757
0.003968254,-0.023800
0.004081633,-0.028815
0.004195011,-0.033799
0.004308390,-0.038754
0.004421769,-0.043678
0.004535147,-0.048571
0.004648526,-0.053432
0.004761905,-0.058261
0.004875283,-0.063058
0.004988662,-0.067822
0.005102041,-0.072554
0.005215420,-0.077251
0.005328798,-0.081915
0.005442177,-0.086545
0.005555556,-0.091141
0.005668934,-0.095701
0.005782313,-0.100227
0.005895692,-0.104718
0.006009070,-0.109173
0.006122449,-0.113592
0.006235828,-0.117975
0.006349206,-0.122321
0.006462585,-0.126632
0.006575964,-0.130905
0.006689342,-0.135142
0.006802721,-0.139342
0.006916100,-0.143504
0.007029478,-0.147629
0.007142857,-0.151716
0.007256236,-0.155766
0.007369615,-0.159778
0.007482993,-0.163752
0.007596372,-0.167687
0.007709751,-0.171585
0.007823129,-0.175444
0.007936508,-0.179265
0.008049887,-0.183047
0.008163265,-0.186791
0.008276644,-0.190497
0.008390023,-0.194163
0.008503401,-0.197791
0.008616780,-0.201381
0.008730159,-0.204931
0.008843537,-0.208443
0.008956916,-0.211916
0.009070295,-0.215350
0.009183673,-0.218745
0.009297052,-0.222102
0.009410431,-0.225419
0.009523810,-0.228699
0.009637188,-0.231939
0.009750567,-0.235141
0.009863946,-0.238304
0.009977324,-0.241428
0.010090703,-0.244514
0.010204082,-0.247562
0.010317460,-0.250571
0.010430839,-0.253542
0.010544218,-0.256475
0.010657596,-0.259370
0.010770975,-0.262226
0.010884354,-0.265045
0.010997732,-0.267826
0.011111111,-0.270570
0.011224490,-0.273275
0.011337868,-0.275944
0.011451247,-0.278575
0.011564626,-0.281169
0.011678005,-0.283726
0.011791383,-0.286246
0.011904762,-0.288730
0.012018141,-0.291177
0.012131519,-0.293587
0.012244898,-0.295962
0.012358277,-0.298300
0.012471655,-0.300602
0.012585034,-0.302869
0.012698413,-0.305100
0.012811791,-0.307296
0.012925170,-0.309457
0.013038549,-0.311582
0.013151927,-0.313673
0.013265306,-0.315730
0.013378685,-0.317752
0.013492063,-0.319739
0.013605442,-0.321693
0.013718821,-0.323613
0.013832200,-0.325500
0.013945578,-0.327353
0.014058957,-0.329173
0.014172336,-0.330960
0.014285714,-0.332714
0.014399093,-0.334436
0.014512472,-0.336126
0.014625850,-0.337784
0.014739229,-0.339410
0.014852608,-0.341004
0.014965986,-0.342567
0.015079365,-0.344099
0.015192744,-0.345600
0.015306122,-0.347071
0.015419501,-0.348511
0.015532880,-0.349921
0.015646259,-0.351302
0.015759637,-0.352652
0.015873016,-0.353974
0.015986395,-0.355266
0.016099773,-0.356530
0.016213152,-0.357764
0.016326531,-0.358971
0.016439909,-0.360149
0.016553288,-0.361300
0.016666667,-0.362423
0.016780045,-0.363519
0.016893424,-0.364588
0.017006803,-0.365630
0.017120181,-0.366645
0.017233560,-0.367634
0.017346939,-0.368598
0.017460317,-0.369535
0.017573696,-0.370447
0.017687075,-0.371334
0.017800454,-0.372196
0.017913832,-0.373034
0.018027211,-0.373847
0.018140590,-0.374636
0.018253968,-0.375401
0.018367347,-0.376142
0.018480726,-0.376860
0.018594104,-0.377555
0.018707483,-0.378227
0.018820862,-0.378877
0.018934240,-0.379504
0.019047619,-0.380110
0.019160998,-0.380693
0.019274376,-0.381256
0.019387755,-0.381797
0.019501134,-0.382317
0.019614512,-0.382816
0.019727891,-0.383295
0.019841270,-0.383753
0.019954649,-0.384192
0.020068027,-0.384611
0.020181406,-0.385011
0.020294785,-0.385392
0.020408163,-0.385753
0.020521542,-0.386097
0.020634921,-0.386421
0.020748299,-0.386728
0.020861678,-0.387017
0.020975057,-0.387288
0.021088435,-0.387541
0.021201814,-0.387778
0.021315193,-0.387998
0.021428571,-0.388201
0.021541950,-0.388387
0.021655329,-0.388558
0.021768707,-0.388713
0.021882086,-0.388852
0.021995465,-0.388975
0.022108844,-0.389084
0.022222222,-0.389177
0.022335601,-0.389256
0.022448980,-0.389321
0.022562358,-0.389371
0.022675737,-0.389407
0.022789116,-0.389430
0.022902494,-0.389439
0.023015873,-0.389434
0.023129252,-0.389417
0.023242630,-0.389387
0.023356009,-0.389344
0.023469388,-0.389289
0.023582766,-0.389221
0.023696145,-0.389142
0.023809524,-0.389051
0.023922902,-0.388948
0.024036281,-0.388834
0.024149660,-0.388709
0.024263039,-0.388573
0.024376417,-0.388427
0.024489796,-0.388269
0.024603175,-0.388102
0.024716553,-0.387924
0.024829932,-0.387737
0.024943311,-0.387540
0.025056689,-0.387333
0.025170068,-0.387117
0.025283447,-0.386892
0.025396825,-0.386657
0.025510204,-0.386414
0.025623583,-0.386163
0.025736961,-0.385903
0.025850340,-0.385634
0.025963719,-0.385358
0.026077098,-0.385074
0.026190476,-0.384782
0.026303855,-0.384482
0.026417234,-0.384175
0.026530612,-0.383861
0.026643991,-0.383539
0.026757370,-0.383211
0.026870748,-0.382876
0.026984127,-0.382534
0.027097506,-0.382186
0.027210884,-0.381832
0.027324263,-0.381472
0.027437642,-0.381105
0.027551020,-0.380733
0.027664399,-0.380355
0.027777778,-0.379972
0.027891156,-0.379583
0.028004535,-0.379188
0.028117914,-0.378789
0.028231293,-0.378385
0.028344671,-0.377976
0.028458050,-0.377562
0.028571429,-0.377144
0.028684807,-0.376721
0.028798186,-0.376294
0.028911565,-0.375862
0.029024943,-0.375427
0.029138322,-0.374988
0.029251701,-0.374545
0.029365079,-0.374098
0.029478458,-0.373647
0.029591837,-0.373193
0.029705215,-0.372736
0.029818594,-0.372276
0.029931973,-0.371812
0.030045351,-0.371345
0.030158730,-0.370876
0.030272109,-0.370403
0.030385488,-0.369928
0.030498866,-0.369450
0.030612245,-0.368970
0.030725624,-0.368488
0.030839002,-0.368003
0.030952381,-0.367515
0.031065760,-0.367026
0.031179138,-0.366535
0.031292517,-0.366041
0.031405896,-0.365546
0.031519274,-0.365049
0.031632653,-0.364551
0.031746032,-0.364050
0.031859410,-0.363549
0.031972789,-0.363046
0.032086168,-0.362541
0.032199546,-0.362035
0.032312925,-0.361528
0.032426304,-0.361020
0.032539683,-0.360511
0.032653061,-0.360001
0.032766440,-0.359490
0.032879819,-0.358979
0.032993197,-0.358466
0.033106576,-0.357953
0.033219955,-0.357440
0.033333333,-0.356925
0.033446712,-0.356411
0.033560091,-0.355896
0.033673469,-0.355381
0.033786848,-0.354865
0.033900227,-0.354350
0.034013605,-0.353834
0.034126984,-0.353319
0.034240363,-0.352803
0.034353741,-0.352287
0.034467120,-0.351772
0.034580499,-0.351257
0.034693878,-0.350742
0.034807256,-0.350228
0.034920635,-0.349714
0.035034014,-0.349200
0.035147392,-0.348687
0.035260771,-0.348175
0.035374150,-0.347663
0.035487528,-0.347152
0.035600907,-0.346642
0.035714286,-0.346133
0.035827664,-0.345624
0.035941043,-0.345116
0.036054422,-0.344610
0.036167800,-0.344104
0.036281179,-0.343599
0.036394558,-0.343096
0.036507937,-0.342593
0.036621315,-0.342092
0.036734694,-0.341592
0.036848073,-0.341094
0.036961451,-0.340597
0.037074830,-0.340101
0.037188209,-0.339606
0.037301587,-0.339113
0.037414966,-0.338621
0.037528345,-0.338131
0.037641723,-0.337643
0.037755102,-0.337156
0.037868481,-0.336671
0.037981859,-0.336188
0.038095238,-0.335706
0.038208617,-0.335226
0.038321995,-0.334748
0.038435374,-0.334272
0.038548753,-0.333797
0.038662132,-0.333325
0.038775510,-0.332854
0.038888889,-0.332386
0.039002268,-0.331920
0.039115646,-0.331455
0.039229025,-0.330993
0.039342404,-0.330533
0.039455782,-0.330075
0.039569161,-0.329619
0.039682540,-0.329166
0.039795918,-0.328714
0.039909297,-0.328266
0.040022676,-0.327819
0.040136054,-0.327375
0.040249433,-0.326933
0.040362812,-0.326494
0.040476190,-0.326057
0.040589569,-0.325622
0.040702948,-0.325190
0.040816327,-0.324761
0.040929705,-0.324334
0.041043084,-0.323910
0.041156463,-0.323488
0.041269841,-0.323069
0.041383220,-0.322653
0.041496599,-0.322239
0.041609977,-0.321828
0.041723356,-0.321419
0.041836735,-0.321014
0.041950113,-0.320611
0.042063492,-0.320210
0.042176871,-0.319813
0.042290249,-0.319418
0.042403628,-0.319026
0.042517007,-0.318637
0.042630385,-0.318251
0.042743764,-0.317868
0.042857143,-0.317487
0.042970522,-0.317110
0.043083900,-0.316735
0.043197279,-0.316363
0.043310658,-0.315994
0.043424036,-0.315628
0.043537415,-0.315265
0.043650794,-0.314905
0.043764172,-0.314548
0.043877551,-0.314194
0.043990930,-0.313843
0.044104308,-0.313495
0.044217687,-0.313150
0.044331066,-0.312808
0.044444444,-0.312469
0.044557823,-0.312133
0.044671202,-0.311800
0.044784580,-0.311471
0.044897959,-0.311144
0.045011338,-0.310820
0.045124717,-0.310500
0.045238095,-0.310183
0.045351474,-0.309868
0.045464853,-0.309557
0.045578231,-0.309249
0.045691610,-0.308944
0.045804989,-0.308642
0.045918367,-0.308344
0.046031746,-0.308048
0.046145125,-0.307756
0.046258503,-0.307466
0.046371882,-0.307180
0.046485261,-0.306897
0.046598639,-0.306617
0.046712018,-0.306340
0.046825397,-0.306066
0.046938776,-0.305796
0.047052154,-0.305528
0.047165533,-0.305263
0.047278912,-0.305002
0.047392290,-0.304744
0.047505669,-0.304488
0.047619048,-0.304236
0.047732426,-0.303987
0.047845805,-0.303741
0.047959184,-0.303497
0.048072562,-0.303257
0.048185941,-0.303020
0.048299320,-0.302786
0.048412698,-0.302555
0.048526077,-0.302326
0.048639456,-0.302101
0.048752834,-0.301879
0.048866213,-0.301659
0.048979592,-0.301443
0.049092971,-0.301229
0.049206349,-0.301018
0.049319728,-0.300810
0.049433107,-0.300605
0.049546485,-0.300402
0.049659864,-0.300203
0.049773243,-0.300006
0.049886621,-0.299812
0.050000000,-0.299621
0.050113379,-0.299433
0.050226757,-0.299247
0.050340136,-0.299064
0.050453515,-0.298883
0.050566893,-0.298705
0.050680272,-0.298530
0.050793651,-0.298358
0.050907029,-0.298188
0.051020408,-0.298021
0.051133787,-0.297856
0.051247166,-0.297694
0.051360544,-0.297534
0.051473923,-0.297377
0.051587302,-0.297222
0.051700680,-0.297070
0.051814059,-0.296921
0.051927438,-0.296773
0.052040816,-0.296628
0.052154195,-0.296486
0.052267574,-0.296346
0.052380952,-0.296208
0.052494331,-0.296072
0.052607710,-0.295939
0.052721088,-0.295808
0.052834467,-0.295679
0.052947846,-0.295553
0.053061224,-0.295428
0.053174603,-0.295306
0.053287982,-0.295186
0.053401361,-0.295068
0.053514739,-0.294952
0.053628118,-0.294839
0.053741497,-0.294727
0.053854875,-0.294617
0.053968254,-0.294509
0.054081633,-0.294404
0.054195011,-0.294300
0.054308390,-0.294198
0.054421769,-0.294098
0.054535147,-0.294000
0.054648526,-0.293903
0.054761905,-0.293809
0.054875283,-0.293716
0.054988662,-0.293625
0.055102041,-0.293536
0.055215420,-0.293449
0.055328798,-0.293363
0.055442177,-0.293279
0.055555556,-0.293197
0.055668934,-0.293116
0.055782313,-0.293037
0.055895692,-0.292960
0.056009070,-0.292884
0.056122449,-0.292810
0.056235828,-0.292737
0.056349206,-0.292666
0.056462585,-0.292597
0.056575964,-0.292529
0.056689342,-0.292463
0.056802721,-0.292398
0.056916100,-0.292334
0.057029478,-0.292272
0.057142857,-0.292212
0.057256236,-0.292153
0.057369615,-0.292095
0.057482993,-0.292039
0.057596372,-0.291984
0.057709751,-0.291931
0.057823129,-0.291879
0.057936508,-0.291828
0.058049887,-0.291779
0.058163265,-0.291731
0.058276644,-0.291684
0.058390023,-0.291639
0.058503401,-0.291595
0.058616780,-0.291552
0.058730159,-0.291510
0.058843537,-0.291470
0.058956916,-0.291431
0.059070295,-0.291393
0.059183673,-0.291357
0.059297052,-0.291322
0.059410431,-0.291288
