label,12_c_100_p
time_s,envelope
0.000000000,67.546822
0.000113379,67.565170
0.000226757,67.583519
0.000340136,67.601868
0.000453515,67.620201
0.000566893,67.638535
0.000680272,67.656860
0.000793651,67.675163
0.000907029,67.693451
0.001020408,67.711716
0.001133787,67.729958
0.001247166,67.748161
0.001360544,67.766342
0.001473923,67.784477
0.001587302,67.802582
0.001700680,67.820641
0.001814059,67.838661
0.001927438,67.856621
0.002040816,67.874535
0.002154195,67.892395
0.002267574,67.910202
0.002380952,67.927948
0.002494331,67.945625
0.002607710,67.963242
0.002721088,67.980789
0.002834467,67.998268
0.002947846,68.015671
0.003061224,68.033005
0.003174603,68.050255
0.003287982,68.067436
0.003401361,68.084526
0.003514739,68.101532
0.003628118,68.118462
0.003741497,68.135292
0.003854875,68.152039
0.003968254,68.168694
0.004081633,68.185257
0.004195011,68.201721
0.004308390,68.218094
0.004421769,68.234360
0.004535147,68.250534
0.004648526,68.266602
0.004761905,68.282570
0.004875283,68.298439
0.004988662,68.314194
0.005102041,68.329842
0.005215420,68.345383
0.005328798,68.360825
0.005442177,68.376144
0.005555556,68.391357
0.005668934,68.406464
0.005782313,68.421448
0.005895692,68.436325
0.006009070,68.451080
0.006122449,68.465729
0.006235828,68.480255
0.006349206,68.494667
0.006462585,68.508957
0.006575964,68.523125
0.006689342,68.537170
0.006802721,68.551102
0.006916100,68.564911
0.007029478,68.578598
0.007142857,68.592155
0.007256236,68.605598
0.007369615,68.618912
0.007482993,68.632103
0.007596372,68.645164
0.007709751,68.658096
0.007823129,68.670914
0.007936508,68.683594
0.008049887,68.696152
0.008163265,68.708572
0.008276644,68.720871
0.008390023,68.733047
0.008503401,68.745087
0.008616780,68.756996
0.008730159,68.768784
0.008843537,68.780434
0.008956916,68.791962
0.009070295,68.803352
0.009183673,68.814621
0.009297052,68.825752
0.009410431,68.836754
0.009523810,68.847633
0.009637188,68.858383
0.009750567,68.868996
0.009863946,68.879486
0.009977324,68.889839
0.010090703,68.900078
0.010204082,68.910179
0.010317460,68.920151
0.010430839,68.930000
0.010544218,68.939720
0.010657596,68.949303
0.010770975,68.958778
0.010884354,68.968109
0.010997732,68.977325
0.011111111,68.986412
0.011224490,68.995377
0.011337868,69.004211
0.011451247,69.012924
0.011564626,69.021515
0.011678005,69.029984
0.011791383,69.038322
0.011904762,69.046547
0.012018141,69.054642
0.012131519,69.062614
0.012244898,69.070473
0.012358277,69.078201
0.012471655,69.085815
0.012585034,69.093307
0.012698413,69.100677
0.012811791,69.107933
0.012925170,69.115059
0.013038549,69.122078
0.013151927,69.128967
0.013265306,69.135742
0.013378685,69.142403
0.013492063,69.148941
0.013605442,69.155357
0.013718821,69.161667
0.013832200,69.167847
0.013945578,69.173920
0.014058957,69.179878
0.014172336,69.185715
0.014285714,69.191437
0.014399093,69.197044
0.014512472,69.202545
0.014625850,69.207924
0.014739229,69.213188
0.014852608,69.218346
0.014965986,69.223396
0.015079365,69.228325
0.015192744,69.233147
0.015306122,69.237862
0.015419501,69.242462
0.015532880,69.246956
0.015646259,69.251343
0.015759637,69.255630
0.015873016,69.259804
0.015986395,69.263878
0.016099773,69.267845
0.016213152,69.271706
0.016326531,69.275467
0.016439909,69.279129
0.016553288,69.282692
0.016666667,69.286163
0.016780045,69.289520
0.016893424,69.292793
0.017006803,69.295967
0.017120181,69.299049
0.017233560,69.302040
0.017346939,69.304932
0.017460317,69.307732
0.017573696,69.310448
0.017687075,69.313072
0.017800454,69.315605
0.017913832,69.318054
0.018027211,69.320412
0.018140590,69.322693
0.018253968,69.324883
0.018367347,69.326988
0.018480726,69.329010
0.018594104,69.330948
0.018707483,69.332809
0.018820862,69.334595
0.018934240,69.336288
0.019047619,69.337914
0.019160998,69.339455
0.019274376,69.340927
0.019387755,69.342316
0.019501134,69.343636
0.019614512,69.344879
0.019727891,69.346046
0.019841270,69.347145
0.019954649,69.348167
0.020068027,69.349121
0.020181406,69.350006
0.020294785,69.350822
0.020408163,69.351570
0.020521542,69.352257
0.020634921,69.352867
0.020748299,69.353416
0.020861678,69.353905
0.020975057,69.354332
0.021088435,69.354691
0.021201814,69.354988
0.021315193,69.355232
0.021428571,69.355423
0.021541950,69.355545
0.021655329,69.355621
0.021768707,69.355637
0.021882086,69.355598
0.021995465,69.355507
0.022108844,69.355370
0.022222222,69.355179
0.022335601,69.354942
0.022448980,69.354652
0.022562358,69.354324
0.022675737,69.353943
0.022789116,69.353523
0.022902494,69.353058
0.023015873,69.352547
0.023129252,69.352005
0.023242630,69.351418
0.023356009,69.350792
0.023469388,69.350121
0.023582766,69.349419
0.023696145,69.348686
0.023809524,69.347908
0.023922902,69.347099
0.024036281,69.346252
0.024149660,69.345375
0.024263039,69.344460
0.024376417,69.343521
0.024489796,69.342545
0.024603175,69.341537
0.024716553,69.340500
0.024829932,69.339432
0.024943311,69.338333
0.025056689,69.337212
0.025170068,69.336060
0.025283447,69.334877
0.025396825,69.333672
0.025510204,69.332436
0.025623583,69.331177
0.025736961,69.329887
0.025850340,69.328583
0.025963719,69.327248
0.026077098,69.325897
0.026190476,69.324516
0.026303855,69.323120
0.026417234,69.321701
0.026530612,69.320259
0.026643991,69.318802
0.026757370,69.317329
0.026870748,69.315834
0.026984127,69.314331
0.027097506,69.312805
0.027210884,69.311264
0.027324263,69.309708
0.027437642,69.308144
0.027551020,69.306564
0.027664399,69.304977
0.027777778,69.303375
0.027891156,69.301758
0.028004535,69.300140
0.028117914,69.298508
0.028231293,69.296867
0.028344671,69.295219
0.028458050,69.293571
0.028571429,69.291908
0.028684807,69.290245
0.028798186,69.288574
0.028911565,69.286903
0.029024943,69.285217
0.029138322,69.283539
0.029251701,69.281853
0.029365079,69.280159
0.029478458,69.278473
0.029591837,69.276772
0.029705215,69.275078
0.029818594,69.273376
0.029931973,69.271683
0.030045351,69.269981
0.030158730,69.268280
0.030272109,69.266571
0.030385488,69.264870
0.030498866,69.263161
0.030612245,69.261459
0.030725624,69.259750
0.030839002,69.258041
0.030952381,69.256332
0.031065760,69.254616
0.031179138,69.252907
0.031292517,69.251198
0.031405896,69.249481
0.031519274,69.247765
0.031632653,69.246048
0.031746032,69.244339
0.031859410,69.242615
0.031972789,69.240898
0.032086168,69.239174
0.032199546,69.237457
0.032312925,69.235733
0.032426304,69.234009
0.032539683,69.232292
0.032653061,69.230560
0.032766440,69.228844
0.032879819,69.227112
0.032993197,69.225388
0.033106576,69.223663
0.033219955,69.221931
0.033333333,69.220207
0.033446712,69.218475
0.033560091,69.216743
0.033673469,69.215019
0.033786848,69.213287
0.033900227,69.211555
0.034013605,69.209824
0.034126984,69.208092
0.034240363,69.206352
0.034353741,69.204620
0.034467120,69.202881
0.034580499,69.201141
0.034693878,69.199394
0.034807256,69.197655
0.034920635,69.195908
0.035034014,69.194153
0.035147392,69.192398
0.035260771,69.190643
0.035374150,69.188881
0.035487528,69.187111
0.035600907,69.185341
0.035714286,69.183563
0.035827664,69.181778
0.035941043,69.179993
0.036054422,69.178200
0.036167800,69.176399
0.036281179,69.174583
0.036394558,69.172775
0.036507937,69.170952
