label,5_c_220_p
time_s,envelope
0.000000000,2.109167
0.000113379,2.103599
0.000226757,2.098041
0.000340136,2.092492
0.000453515,2.086954
0.000566893,2.081428
0.000680272,2.075915
0.000793651,2.070416
0.000907029,2.064932
0.001020408,2.059463
0.001133787,2.054012
0.001247166,2.048578
0.001360544,2.043164
0.001473923,2.037768
0.001587302,2.032393
0.001700680,2.027039
0.001814059,2.021708
0.001927438,2.016399
0.002040816,2.011113
0.002154195,2.005852
0.002267574,2.000616
0.002380952,1.995406
0.002494331,1.990222
0.002607710,1.985065
0.002721088,1.979936
0.002834467,1.974835
0.002947846,1.969763
0.003061224,1.964720
0.003174603,1.959708
0.003287982,1.954726
0.003401361,1.949775
0.003514739,1.944855
0.003628118,1.939968
0.003741497,1.935114
0.003854875,1.930292
0.003968254,1.925504
0.004081633,1.920750
0.004195011,1.916031
0.004308390,1.911346
0.004421769,1.906697
0.004535147,1.902083
0.004648526,1.897505
0.004761905,1.892963
0.004875283,1.888458
0.004988662,1.883991
0.005102041,1.879560
0.005215420,1.875167
0.005328798,1.870812
0.005442177,1.866495
0.005555556,1.862217
0.005668934,1.857977
0.005782313,1.853776
0.005895692,1.849615
0.006009070,1.845492
0.006122449,1.841409
0.006235828,1.837366
0.006349206,1.833362
0.006462585,1.829398
0.006575964,1.825475
0.006689342,1.821591
0.006802721,1.817748
0.006916100,1.813946
0.007029478,1.810184
0.007142857,1.806462
0.007256236,1.802781
0.007369615,1.799140
0.007482993,1.795541
0.007596372,1.791982
0.007709751,1.788463
0.007823129,1.784986
0.007936508,1.781549
0.008049887,1.778153
0.008163265,1.774797
0.008276644,1.771482
0.008390023,1.768208
0.008503401,1.764974
0.008616780,1.761781
0.008730159,1.758628
0.008843537,1.755516
0.008956916,1.752444
0.009070295,1.749411
0.009183673,1.746419
0.009297052,1.743467
0.009410431,1.740555
0.009523810,1.737683
0.009637188,1.734850
0.009750567,1.732057
0.009863946,1.729303
0.009977324,1.726589
0.010090703,1.723914
0.010204082,1.721277
0.010317460,1.718680
0.010430839,1.716121
0.010544218,1.713601
0.010657596,1.711119
0.010770975,1.708676
0.010884354,1.706270
0.010997732,1.703903
0.011111111,1.701573
0.011224490,1.699280
0.011337868,1.697025
0.011451247,1.694807
0.011564626,1.692626
0.011678005,1.690481
0.011791383,1.688373
0.011904762,1.686301
0.012018141,1.684266
0.012131519,1.682266
0.012244898,1.680301
0.012358277,1.678371
0.012471655,1.676477
0.012585034,1.674617
0.012698413,1.672792
0.012811791,1.671001
0.012925170,1.669244
0.013038549,1.667520
0.013151927,1.665830
0.013265306,1.664173
0.013378685,1.662549
0.013492063,1.660957
0.013605442,1.659398
0.013718821,1.657870
0.013832200,1.656374
0.013945578,1.654909
0.014058957,1.653476
0.014172336,1.652072
0.014285714,1.650700
0.014399093,1.649357
0.014512472,1.648045
0.014625850,1.646762
0.014739229,1.645508
0.014852608,1.644283
0.014965986,1.643087
0.015079365,1.641919
0.015192744,1.640779
0.015306122,1.639667
0.015419501,1.638582
0.015532880,1.637524
0.015646259,1.636494
0.015759637,1.635490
0.015873016,1.634512
0.015986395,1.633560
0.016099773,1.632633
0.016213152,1.631733
0.016326531,1.630857
0.016439909,1.630006
0.016553288,1.629179
0.016666667,1.628377
0.016780045,1.627598
0.016893424,1.626843
0.017006803,1.626112
0.017120181,1.625403
0.017233560,1.624717
0.017346939,1.624053
0.017460317,1.623411
0.017573696,1.622790
0.017687075,1.622192
0.017800454,1.621614
0.017913832,1.621057
0.018027211,1.620520
0.018140590,1.620003
0.018253968,1.619506
0.018367347,1.619029
0.018480726,1.618570
0.018594104,1.618131
0.018707483,1.617710
0.018820862,1.617307
0.018934240,1.616921
0.019047619,1.616554
0.019160998,1.616203
0.019274376,1.615870
0.019387755,1.615552
0.019501134,1.615252
0.019614512,1.614967
0.019727891,1.614697
0.019841270,1.614443
0.019954649,1.614204
0.020068027,1.613979
0.020181406,1.613769
0.020294785,1.613573
0.020408163,1.613391
0.020521542,1.613222
0.020634921,1.613067
0.020748299,1.612924
0.020861678,1.612794
0.020975057,1.612676
0.021088435,1.612570
0.021201814,1.612476
0.021315193,1.612393
0.021428571,1.612322
0.021541950,1.612261
0.021655329,1.612211
0.021768707,1.612171
0.021882086,1.612141
0.021995465,1.612121
0.022108844,1.612111
0.022222222,1.612109
0.022335601,1.612117
0.022448980,1.612133
0.022562358,1.612157
0.022675737,1.612189
0.022789116,1.612229
0.022902494,1.612277
0.023015873,1.612332
0.023129252,1.612393
0.023242630,1.612462
0.023356009,1.612537
0.023469388,1.612617
0.023582766,1.612704
0.023696145,1.612796
0.023809524,1.612894
0.023922902,1.612997
0.024036281,1.613104
0.024149660,1.613216
0.024263039,1.613332
0.024376417,1.613452
0.024489796,1.613576
0.024603175,1.613703
0.024716553,1.613833
0.024829932,1.613967
0.024943311,1.614103
0.025056689,1.614241
0.025170068,1.614382
0.025283447,1.614525
0.025396825,1.614670
0.025510204,1.614816
0.025623583,1.614963
0.025736961,1.615111
0.025850340,1.615260
0.025963719,1.615410
0.026077098,1.615561
0.026190476,1.615711
0.026303855,1.615862
0.026417234,1.616012
0.026530612,1.616162
0.026643991,1.616311
0.026757370,1.616460
0.026870748,1.616607
0.026984127,1.616754
0.027097506,1.616899
0.027210884,1.617042
0.027324263,1.617184
0.027437642,1.617324
0.027551020,1.617462
0.027664399,1.617598
0.027777778,1.617732
0.027891156,1.617863
0.028004535,1.617991
0.028117914,1.618116
0.028231293,1.618238
0.028344671,1.618357
0.028458050,1.618473
0.028571429,1.618585
0.028684807,1.618693
0.028798186,1.618798
0.028911565,1.618898
0.029024943,1.618994
0.029138322,1.619086
0.029251701,1.619174
0.029365079,1.619256
0.029478458,1.619334
0.029591837,1.619407
0.029705215,1.619475
0.029818594,1.619537
0.029931973,1.619594
