label,6_u1_120_p
time_s,envelope_detrended
0.000000000,-0.060098
0.000113379,-0.063574
0.000226757,-0.067055
0.000340136,-0.070540
0.000453515,-0.074029
0.000566893,-0.077520
0.000680272,-0.081014
0.000793651,-0.084509
0.000907029,-0.088006
0.001020408,-0.091502
0.001133787,-0.095000
0.001247166,-0.098496
0.001360544,-0.101992
0.001473923,-0.105486
0.001587302,-0.108978
0.001700680,-0.112469
0.001814059,-0.115955
0.001927438,-0.119439
0.002040816,-0.122919
0.002154195,-0.126394
0.002267574,-0.129866
0.002380952,-0.133331
0.002494331,-0.136792
0.002607710,-0.140247
0.002721088,-0.143695
0.002834467,-0.147136
0.002947846,-0.150571
0.003061224,-0.153998
0.003174603,-0.157417
0.003287982,-0.160828
0.003401361,-0.164230
0.003514739,-0.167624
0.003628118,-0.171008
0.003741497,-0.174383
0.003854875,-0.177747
0.003968254,-0.181102
0.004081633,-0.184445
0.004195011,-0.187778
0.004308390,-0.191100
0.004421769,-0.194410
0.004535147,-0.197708
0.004648526,-0.200994
0.004761905,-0.204268
0.004875283,-0.207529
0.004988662,-0.210777
0.005102041,-0.214012
0.005215420,-0.217233
0.005328798,-0.220441
0.005442177,-0.223634
0.005555556,-0.226813
0.005668934,-0.229978
0.005782313,-0.233128
0.005895692,-0.236263
0.006009070,-0.239382
0.006122449,-0.242487
0.006235828,-0.245575
0.006349206,-0.248648
0.006462585,-0.251705
0.006575964,-0.254746
0.006689342,-0.257770
0.006802721,-0.260779
0.006916100,-0.263770
0.007029478,-0.266744
0.007142857,-0.269701
0.007256236,-0.272642
0.007369615,-0.275564
0.007482993,-0.278470
0.007596372,-0.281358
0.007709751,-0.284228
0.007823129,-0.287081
0.007936508,-0.289915
0.008049887,-0.292731
0.008163265,-0.295529
0.008276644,-0.298309
0.008390023,-0.301071
0.008503401,-0.303814
0.008616780,-0.306538
0.008730159,-0.309243
0.008843537,-0.311930
0.008956916,-0.314598
0.009070295,-0.317247
0.009183673,-0.319876
0.009297052,-0.322487
0.009410431,-0.325078
0.009523810,-0.327650
0.009637188,-0.330203
0.009750567,-0.332736
0.009863946,-0.335249
0.009977324,-0.337743
0.010090703,-0.340217
0.010204082,-0.342672
0.010317460,-0.345106
0.010430839,-0.347521
0.010544218,-0.349915
0.010657596,-0.352290
0.010770975,-0.354645
0.010884354,-0.356979
0.010997732,-0.359294
0.011111111,-0.361588
0.011224490,-0.363862
0.011337868,-0.366116
0.011451247,-0.368349
0.011564626,-0.370562
0.011678005,-0.372755
0.011791383,-0.374927
0.011904762,-0.377079
0.012018141,-0.379210
0.012131519,-0.381321
0.012244898,-0.383412
0.012358277,-0.385482
0.012471655,-0.387532
0.012585034,-0.389561
0.012698413,-0.391571
0.012811791,-0.393559
0.012925170,-0.395527
0.013038549,-0.397475
0.013151927,-0.399403
0.013265306,-0.401310
0.013378685,-0.403197
0.013492063,-0.405064
0.013605442,-0.406910
0.013718821,-0.408736
0.013832200,-0.410542
0.013945578,-0.412328
0.014058957,-0.414093
0.014172336,-0.415839
0.014285714,-0.417564
0.014399093,-0.419270
0.014512472,-0.420955
0.014625850,-0.422620
0.014739229,-0.424266
0.014852608,-0.425891
0.014965986,-0.427497
0.015079365,-0.429082
0.015192744,-0.430648
0.015306122,-0.432194
0.015419501,-0.433720
0.015532880,-0.435227
0.015646259,-0.436714
0.015759637,-0.438181
0.015873016,-0.439628
0.015986395,-0.441056
0.016099773,-0.442464
0.016213152,-0.443852
0.016326531,-0.445221
0.016439909,-0.446571
0.016553288,-0.447901
0.016666667,-0.449211
0.016780045,-0.450503
0.016893424,-0.451774
0.017006803,-0.453027
0.017120181,-0.454260
0.017233560,-0.455475
0.017346939,-0.456670
0.017460317,-0.457846
0.017573696,-0.459003
0.017687075,-0.460141
0.017800454,-0.461260
0.017913832,-0.462360
0.018027211,-0.463442
0.018140590,-0.464505
0.018253968,-0.465549
0.018367347,-0.466575
0.018480726,-0.467582
0.018594104,-0.468571
0.018707483,-0.469542
0.018820862,-0.470494
0.018934240,-0.471428
0.019047619,-0.472344
0.019160998,-0.473242
0.019274376,-0.474122
0.019387755,-0.474985
0.019501134,-0.475829
0.019614512,-0.476656
0.019727891,-0.477465
0.019841270,-0.478257
0.019954649,-0.479030
0.020068027,-0.479787
0.020181406,-0.480526
0.020294785,-0.481248
0.020408163,-0.481953
0.020521542,-0.482641
0.020634921,-0.483311
0.020748299,-0.483965
0.020861678,-0.484602
0.020975057,-0.485222
0.021088435,-0.485825
0.021201814,-0.486411
0.021315193,-0.486981
0.021428571,-0.487535
0.021541950,-0.488072
0.021655329,-0.488593
0.021768707,-0.489097
0.021882086,-0.489585
0.021995465,-0.490058
0.022108844,-0.490514
0.022222222,-0.490954
0.022335601,-0.491378
0.022448980,-0.491787
0.022562358,-0.492179
0.022675737,-0.492556
0.022789116,-0.492918
0.022902494,-0.493264
0.023015873,-0.493594
0.023129252,-0.493910
