label,10_c_100_p
time_s,envelope
0.000000000,6.177266
0.000113379,6.175224
0.000226757,6.173184
0.000340136,6.171146
0.000453515,6.169109
0.000566893,6.167075
0.000680272,6.165043
0.000793651,6.163014
0.000907029,6.160990
0.001020408,6.158969
0.001133787,6.156952
0.001247166,6.154939
0.001360544,6.152932
0.001473923,6.150930
0.001587302,6.148933
0.001700680,6.146943
0.001814059,6.144958
0.001927438,6.142980
0.002040816,6.141008
0.002154195,6.139044
0.002267574,6.137087
0.002380952,6.135138
0.002494331,6.133197
0.002607710,6.131263
0.002721088,6.129338
0.002834467,6.127422
0.002947846,6.125515
0.003061224,6.123617
0.003174603,6.121727
0.003287982,6.119849
0.003401361,6.117980
0.003514739,6.116119
0.003628118,6.114271
0.003741497,6.112432
0.003854875,6.110603
0.003968254,6.108786
0.004081633,6.106980
0.004195011,6.105185
0.004308390,6.103401
0.004421769,6.101629
0.004535147,6.099867
0.004648526,6.098118
0.004761905,6.096382
0.004875283,6.094656
0.004988662,6.092944
0.005102041,6.091244
0.005215420,6.089556
0.005328798,6.087880
0.005442177,6.086217
0.005555556,6.084567
0.005668934,6.082931
0.005782313,6.081306
0.005895692,6.079695
0.006009070,6.078097
0.006122449,6.076512
0.006235828,6.074941
0.006349206,6.073382
0.006462585,6.071838
0.006575964,6.070307
0.006689342,6.068789
0.006802721,6.067285
0.006916100,6.065794
0.007029478,6.064318
0.007142857,6.062854
0.007256236,6.061405
0.007369615,6.059969
0.007482993,6.058547
0.007596372,6.057139
0.007709751,6.055745
0.007823129,6.054364
0.007936508,6.052998
0.008049887,6.051645
0.008163265,6.050305
0.008276644,6.048980
0.008390023,6.047669
0.008503401,6.046371
0.008616780,6.045087
0.008730159,6.043817
0.008843537,6.042562
0.008956916,6.041318
0.009070295,6.040090
0.009183673,6.038874
0.009297052,6.037672
0.009410431,6.036484
0.009523810,6.035310
0.009637188,6.034148
0.009750567,6.033000
0.009863946,6.031866
0.009977324,6.030745
0.010090703,6.029637
0.010204082,6.028542
0.010317460,6.027460
0.010430839,6.026391
0.010544218,6.025335
0.010657596,6.024292
0.010770975,6.023261
0.010884354,6.022243
0.010997732,6.021238
0.011111111,6.020245
0.011224490,6.019264
0.011337868,6.018296
0.011451247,6.017340
0.011564626,6.016396
0.011678005,6.015464
0.011791383,6.014544
0.011904762,6.013636
0.012018141,6.012740
0.012131519,6.011854
0.012244898,6.010981
0.012358277,6.010118
0.012471655,6.009268
0.012585034,6.008428
0.012698413,6.007600
0.012811791,6.006783
0.012925170,6.005976
0.013038549,6.005180
0.013151927,6.004395
0.013265306,6.003621
0.013378685,6.002857
0.013492063,6.002103
0.013605442,6.001360
0.013718821,6.000627
0.013832200,5.999904
0.013945578,5.999191
0.014058957,5.998488
0.014172336,5.997794
0.014285714,5.997110
0.014399093,5.996437
0.014512472,5.995772
0.014625850,5.995116
0.014739229,5.994470
0.014852608,5.993833
0.014965986,5.993205
0.015079365,5.992586
0.015192744,5.991976
0.015306122,5.991374
0.015419501,5.990781
0.015532880,5.990197
0.015646259,5.989620
0.015759637,5.989052
0.015873016,5.988493
0.015986395,5.987941
0.016099773,5.987398
0.016213152,5.986862
0.016326531,5.986334
0.016439909,5.985814
0.016553288,5.985302
0.016666667,5.984797
0.016780045,5.984299
0.016893424,5.983809
0.017006803,5.983326
0.017120181,5.982850
0.017233560,5.982381
0.017346939,5.981920
0.017460317,5.981465
0.017573696,5.981018
0.017687075,5.980576
0.017800454,5.980142
0.017913832,5.979714
0.018027211,5.979293
0.018140590,5.978879
0.018253968,5.978471
0.018367347,5.978069
0.018480726,5.977675
0.018594104,5.977285
0.018707483,5.976903
0.018820862,5.976527
0.018934240,5.976157
0.019047619,5.975793
0.019160998,5.975435
0.019274376,5.975083
0.019387755,5.974738
0.019501134,5.974398
0.019614512,5.974063
0.019727891,5.973735
0.019841270,5.973413
0.019954649,5.973096
0.020068027,5.972785
0.020181406,5.972480
0.020294785,5.972179
0.020408163,5.971886
0.020521542,5.971597
0.020634921,5.971313
0.020748299,5.971035
0.020861678,5.970763
0.020975057,5.970496
0.021088435,5.970233
0.021201814,5.969977
0.021315193,5.969726
0.021428571,5.969480
0.021541950,5.969238
0.021655329,5.969002
0.021768707,5.968772
0.021882086,5.968545
0.021995465,5.968325
0.022108844,5.968109
